DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Spec. Gravity air=1,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %,,,,,,
06-Nov-20 8:00,40,LCA-3013,sep-movil-r3,1462.7,54.24,1282.07,38.25,-,254730.85,159237.89,9252.55,0.545,50.51,44.12,27.53,11.40,1.07,29.283,,,,,,
06-Nov-20 9:00,40,LCA-3013,sep-movil-r3,1461.6,56.03,1281.00,40.91,-,251246.41,169706.49,8585.04,0.550,51.85,46.90,29.27,12.39,1.07,29.744,,,,,,
06-Nov-20 10:00,40,LCA-3013,sep-movil-r3,1460.0,54.90,1280.63,43.39,-,248620.59,180065.68,8697.46,0.544,52.89,45.81,28.59,11.43,1.07,28.564,,,,,,
06-Nov-20 11:00,40,LCA-3013,sep-movil-r3,1460.3,56.43,1280.42,45.05,-,247369.33,190372.74,8589.93,0.545,52.93,46.15,28.80,12.67,1.07,30.554,,,,,,
06-Nov-20 12:00,40,LCA-3013,sep-movil-r3,1459.6,55.98,1279.35,44.23,-,246384.38,200638.76,8645.65,0.546,53.00,45.67,28.50,13.31,1.07,31.836,,,,,,
06-Nov-20 13:00,40,LCA-3013,sep-movil-r3,1456.3,56.61,1274.70,44.80,-,246086.95,210892.38,8779.39,0.546,53.32,44.92,28.03,13.22,1.07,32.048,,,,,,
06-Nov-20 14:00,40,LCA-3013,sep-movil-r3,1457.8,57.99,1278.02,46.51,-,245374.27,221116.31,8667.14,0.546,53.71,45.37,28.31,14.05,1.07,33.167,,,,,,
06-Nov-20 15:00,40,LCA-3013,sep-movil-r3,1457.9,56.17,1280.50,43.74,-,244670.06,231310.89,8665.18,0.545,52.43,45.25,28.24,12.80,1.07,31.192,,,,,,
06-Nov-20 16:00,40,LCA-3013,sep-movil-r3,1460.9,57.24,1283.75,45.04,-,246759.90,241592.56,9134.87,0.545,51.32,43.29,27.01,13.90,1.07,33.975,,,,,,
06-Nov-20 17:00,40,LCA-3013,sep-movil-r3,1461.8,57.61,1286.81,46.58,-,244680.67,251787.58,9102.05,0.546,50.07,43.08,26.88,14.87,1.07,35.615,,,,,,
02-Nov-20 20:00,40,LCA-3005,sep-movil-r3,1356.7,54.64,1294.07,47.88,-,141049.10,5877.05,4308.88,0.539,55.19,50.83,32.73,9.29,1.04,22.106,,,,,,
02-Nov-20 21:00,40,LCA-3005,sep-movil-r3,1354.5,54.51,1293.99,46.90,-,141082.46,5878.44,4301.44,0.539,52.11,50.93,32.80,9.26,1.04,22.017,,,,,,
02-Nov-20 22:00,40,LCA-3005,sep-movil-r3,1351.1,51.44,1292.03,46.35,-,141081.53,5878.40,4243.09,0.539,51.48,51.63,33.25,9.56,1.04,22.331,,,,,,
02-Nov-20 23:00,40,LCA-3005,sep-movil-r3,1351.1,48.53,1290.23,46.68,-,140234.16,5843.09,4219.24,0.539,50.87,51.61,33.24,9.13,1.04,21.550,,,,,,
03-Nov-20 0:00,40,LCA-3005,sep-movil-r3,1350.4,47.96,1289.24,45.70,-,140237.88,5843.25,4239.89,0.539,50.44,51.36,33.08,9.33,1.04,22.002,,,,,,
03-Nov-20 1:00,40,LCA-3005,sep-movil-r3,1348.8,46.29,1289.66,45.31,-,140586.10,5857.75,4326.23,0.540,50.01,50.46,32.50,9.31,1.04,22.269,,,,,,
03-Nov-20 2:00,40,LCA-3005,sep-movil-r3,1350.6,49.06,1290.12,46.74,-,140047.80,5835.33,4234.97,0.540,50.41,51.35,33.07,10.30,1.05,23.749,,,,,,
03-Nov-20 3:00,40,LCA-3005,sep-movil-r3,1351.6,48.65,1292.11,46.25,-,140338.05,5847.42,4299.00,0.540,51.35,50.69,32.64,9.73,1.04,22.962,,,,,,
03-Nov-20 4:00,40,LCA-3005,sep-movil-r3,1352.4,47.68,1294.34,44.78,-,140228.92,5842.87,4243.75,0.540,50.20,51.31,33.04,9.60,1.05,22.512,,,,,,
03-Nov-20 5:00,40,LCA-3005,sep-movil-r3,1349.7,47.06,1296.56,44.52,-,140168.57,5840.36,4292.96,0.540,49.40,50.70,32.65,9.60,1.05,22.721,,,,,,
03-Nov-20 6:00,40,LCA-3005,sep-movil-r3,1352.8,52.69,1298.71,47.52,-,140069.83,5836.24,4293.32,0.540,50.28,50.66,32.63,9.77,1.04,23.045,,,,,,
03-Nov-20 7:00,40,LCA-3005,sep-movil-r3,1356.9,51.61,1300.16,46.85,-,140039.04,5834.96,4302.57,0.540,51.78,50.54,32.55,9.08,1.04,21.812,,,,,,
03-Nov-20 8:00,40,LCA-3005,sep-movil-r3,1357.8,51.01,1302.90,48.73,-,140272.31,5844.68,4280.10,0.541,52.10,50.89,32.77,8.59,1.04,20.767,,,,,,
03-Nov-20 9:00,40,LCA-3005,sep-movil-r3,1362.0,56.97,1302.39,49.10,-,140261.76,5844.24,4330.84,0.540,53.06,50.29,32.39,9.54,1.04,22.754,,,,,,
03-Nov-20 10:00,40,LCA-3005,sep-movil-r3,1361.4,52.91,1300.48,47.84,-,140309.78,5846.24,4282.08,0.539,52.89,50.88,32.77,9.33,1.041,22.163,,,,,,
03-Nov-20 11:00,40,LCA-3005,sep-movil-r3,1359.6,55.55,1300.36,49.46,-,141146.57,5881.11,4357.29,0.539,52.42,50.30,32.39,9.18,1.04,22.082,,,,,,
03-Nov-20 12:00,40,LCA-3005,sep-movil-r3,1358.4,55.55,1297.33,50.44,-,140284.08,5845.17,4334.97,0.538,53.43,50.25,32.36,9.49,1.04,22.676,,,,,,
03-Nov-20 13:00,40,LCA-3005,sep-movil-r3,1358.2,56.94,1296.07,51.22,-,140085.32,5836.89,4287.03,0.539,54.23,50.74,32.68,9.67,1.04,22.835,,,,,,
03-Nov-20 14:00,40,LCA-3005,sep-movil-r3,1356.0,55.87,1295.51,51.06,-,140582.77,5857.62,4308.19,0.539,54.56,50.67,32.63,9.59,1.04,22.714,,,,,,
03-Nov-20 15:00,40,LCA-3005,sep-movil-r3,1359.6,57.44,1296.07,50.89,-,140451.31,5852.14,4367.08,0.538,55.01,49.94,32.16,8.99,1.04,21.846,,,,,,
03-Nov-20 16:00,40,LCA-3005,sep-movil-r3,1359.4,59.79,1298.60,51.76,-,140228.61,5842.86,4334.12,0.539,54.96,50.24,32.35,8.96,1.04,21.687,,,,,,
03-Nov-20 17:00,40,LCA-3005,sep-movil-r3,1360.8,55.10,1299.83,51.69,-,140574.24,5857.26,4291.84,0.539,54.86,50.86,32.75,8.97,1.04,21.499,,,,,,
03-Nov-20 18:00,40,LCA-3005,sep-movil-r3,1363.0,58.64,1301.97,51.61,-,140973.77,5873.91,4361.49,0.539,54.31,50.19,32.32,8.95,1.04,21.685,,,,,,
03-Nov-20 19:00,40,LCA-3005,sep-movil-r3,1360.7,57.26,1302.09,51.70,-,139194.41,5799.77,4258.08,0.539,54.72,50.76,32.69,9.45,1.04,22.426,,,,,,
01-Nov-20 20:00,40,LCA-3006,sep-movil-r3,1444.8,56.16,1324.59,53.52,-,205234.67,8551.44,4909.68,0.544,57.36,64.91,41.80,14.62,1.05,25.912,,,,,,
01-Nov-20 21:00,40,LCA-3006,sep-movil-r3,1445.8,50.93,1324.57,51.32,-,205242.37,8551.77,4896.29,0.545,57.28,65.09,41.92,14.13,1.05,25.211,,,,,,
01-Nov-20 22:00,40,LCA-3006,sep-movil-r3,1441.7,50.99,1318.93,50.43,-,205299.18,8554.13,4889.38,0.545,57.89,65.20,41.99,14.55,1.06,25.735,,,,,,
01-Nov-20 23:00,40,LCA-3006,sep-movil-r3,1440.5,50.20,1317.18,50.36,-,205294.42,8553.93,4863.16,0.546,57.70,65.55,42.21,14.40,1.05,25.435,,,,,,
02-Nov-20 0:00,40,LCA-3006,sep-movil-r3,1444.5,51.81,1321.56,49.56,-,205164.27,8548.51,4907.24,0.546,56.75,64.92,41.81,14.70,1.05,26.014,,,,,,
02-Nov-20 1:00,40,LCA-3006,sep-movil-r3,1441.6,47.95,1323.52,49.22,-,205313.82,8554.74,4834.12,0.545,57.24,65.95,42.47,14.61,1.06,25.595,,,,,,
02-Nov-20 2:00,40,LCA-3006,sep-movil-r3,1443.3,47.04,1322.91,48.75,-,205250.59,8552.11,4880.74,0.546,57.75,65.30,42.05,14.01,1.05,24.990,,,,,,
02-Nov-20 3:00,40,LCA-3006,sep-movil-r3,1443.9,47.07,1324.77,48.71,-,205121.53,8546.73,4883.65,0.546,57.75,65.22,42.00,14.08,1.05,25.106,,,,,,
02-Nov-20 4:00,40,LCA-3006,sep-movil-r3,1447.4,51.74,1326.10,49.78,-,205199.18,8549.97,4816.09,0.545,57.26,66.16,42.61,14.70,1.05,25.651,,,,,,
02-Nov-20 5:00,40,LCA-3006,sep-movil-r3,1448.0,48.14,1327.33,49.48,-,205270.62,8552.94,4889.45,0.545,57.43,65.19,41.98,14.13,1.05,25.182,,,,,,
02-Nov-20 6:00,40,LCA-3006,sep-movil-r3,1448.8,53.30,1327.95,50.43,-,205263.35,8552.64,4880.29,0.545,57.32,65.31,42.06,14.65,1.05,25.833,,,,,,
02-Nov-20 7:00,40,LCA-3006,sep-movil-r3,1450.6,53.97,1327.18,50.71,-,205240.28,8551.68,4893.23,0.544,57.69,65.13,41.94,14.29,1.05,25.412,,,,,,
02-Nov-20 8:00,40,LCA-3006,sep-movil-r3,1454.4,55.42,1327.04,50.43,-,205182.68,8549.28,4877.63,0.543,57.17,65.32,42.07,13.86,1.05,24.783,,,,,,
02-Nov-20 9:00,40,LCA-3006,sep-movil-r3,1455.8,58.46,1327.92,50.36,-,205167.58,8548.65,4892.25,0.544,57.65,65.12,41.94,14.08,1.05,25.135,,,,,,
02-Nov-20 10:00,40,LCA-3006,sep-movil-r3,1455.6,59.01,1326.05,52.32,-,205254.10,8552.25,4891.31,0.543,58.02,65.16,41.96,13.80,1.05,24.748,,,,,,
02-Nov-20 11:00,40,LCA-3006,sep-movil-r3,1455.6,55.89,1326.70,54.34,-,205186.80,8549.45,4927.51,0.543,58.86,64.66,41.64,13.94,1.05,25.080,,,,,,
02-Nov-20 12:00,40,LCA-3006,sep-movil-r3,1445.8,59.40,1320.81,55.48,-,205112.91,8546.37,4908.28,0.544,57.06,64.89,41.79,13.90,1.05,24.960,,,,,,
02-Nov-20 13:00,40,LCA-3006,sep-movil-r3,1440.1,60.14,1309.86,56.12,-,205281.83,8553.41,4959.71,0.545,57.70,64.27,41.39,14.23,1.05,25.584,,,,,,
02-Nov-20 14:00,40,LCA-3006,sep-movil-r3,1436.2,59.08,1305.97,56.27,-,205296.63,8554.03,4885.57,0.545,57.65,65.25,42.02,14.26,1.05,25.337,,,,,,
02-Nov-20 15:00,40,LCA-3006,sep-movil-r3,1434.7,58.70,1305.67,56.08,-,205116.69,8546.53,4897.05,0.545,57.78,65.04,41.89,14.19,1.05,25.305,,,,,,
02-Nov-20 16:00,40,LCA-3006,sep-movil-r3,1435.2,59.51,1305.56,55.90,-,205176.84,8549.04,4899.24,0.545,57.12,65.03,41.88,13.97,1.05,25.014,,,,,,
02-Nov-20 17:00,40,LCA-3006,sep-movil-r3,1428.8,56.46,1303.59,54.83,-,205249.71,8552.07,4810.73,0.546,59.26,66.25,42.67,13.88,1.05,24.547,,,,,,
02-Nov-20 18:00,40,LCA-3006,sep-movil-r3,1429.1,56.22,1304.06,54.04,-,205163.67,8548.49,4892.91,0.546,58.63,65.11,41.93,14.26,1.05,25.378,,,,,,
02-Nov-20 19:00,40,LCA-3006,sep-movil-r3,1421.9,60.07,1305.91,54.70,-,204534.08,8522.25,4920.21,0.548,58.43,64.55,41.57,13.83,1.05,24.964,,,,,,
12-Jul-20 22:00,40,LCA-3005,sep-movil-r1,1466.0,52.60,1344.96,31.99,0.809,157017.02,6542.38,8076.26,0.539,45.73,30.86,19.44,13.51,1.05,40.999,,,,,,
12-Jul-20 23:00,40,LCA-3005,sep-movil-r1,,,1345.01,30.78,0.809,158160.62,13132.40,8282.70,0.540,43.89,30.31,19.10,11.62,1.05,37.831,,,,,,
13-Jul-20 0:00,40,LCA-3005,sep-movil-r1,1465.0,51.80,1344.69,30.38,0.809,158750.22,19746.99,8993.02,0.538,43.60,28.02,17.65,11.74,1.05,39.942,,,,,,
13-Jul-20 1:00,40,LCA-3005,sep-movil-r1,,,1343.18,31.04,0.809,153529.18,26144.04,8488.23,0.545,46.65,28.71,18.09,13.69,1.05,43.081,,,,,,
13-Jul-20 2:00,40,LCA-3005,sep-movil-r1,1466.0,52.70,1345.96,31.14,0.809,157675.03,32713.84,8094.37,0.540,46.68,30.92,19.48,13.65,1.05,41.202,,,,,,
13-Jul-20 3:00,40,LCA-3005,sep-movil-r1,,,1345.95,32.77,0.809,157825.62,39289.90,7836.00,0.534,46.26,31.97,20.14,13.52,1.05,40.165,,,,,,
13-Jul-20 4:00,40,LCA-3005,sep-movil-r1,1467.0,53.40,1345.23,32.56,0.809,157751.93,45862.90,7783.65,0.534,46.52,32.17,20.27,12.08,1.05,37.345,,,,,,
13-Jul-20 5:00,40,LCA-3005,sep-movil-r1,,,1325.30,32.64,0.809,157270.98,52415.86,7759.92,0.534,46.52,32.17,20.27,12.08,1.05,37.345,,,,,,
13-Jul-20 6:00,40,LCA-3005,sep-movil-r1,1466.0,54.20,1345.54,31.67,0.809,157163.64,58964.34,7754.62,0.534,46.52,32.17,20.27,12.08,1.05,37.345,,,,,,
13-Jul-20 7:00,40,LCA-3005,sep-movil-r1,,,1345.39,33.20,0.809,157400.45,65522.70,7783.24,0.539,46.63,32.10,20.22,12.19,1.05,37.608,,,,,,
13-Jul-20 8:00,40,LCA-3005,sep-movil-r1,1466.0,55.50,1346.31,34.25,0.809,156405.14,72039.58,7868.85,0.540,47.50,31.55,19.88,13.05,1.05,39.634,,,,,,
13-Jul-20 9:00,40,LCA-3005,sep-movil-r1,,,1345.54,33.05,0.809,157163.70,78588.06,7764.28,0.556,46.52,32.13,20.24,13.63,1.05,40.240,,,,,,
13-Jul-20 10:00,40,LCA-3005,sep-movil-r1,1459.0,55.37,1332.30,31.50,0.809,159539.59,85235.55,8264.93,0.545,45.53,30.64,19.30,13.85,1.05,41.776,,,,,,
13-Jul-20 11:00,40,LCA-3005,sep-movil-r1,,,1331.72,34.15,0.809,159245.27,91870.77,8027.00,0.543,48.12,31.49,19.84,14.38,1.05,42.024,,,,,,
13-Jul-20 12:00,40,LCA-3005,sep-movil-r1,1462.0,57.42,1328.44,36.83,0.809,158738.90,98484.89,8626.04,0.538,49.65,29.21,18.40,13.10,1.05,41.584,,,,,,
13-Jul-20 13:00,40,LCA-3005,sep-movil-r1,,,1336.71,33.91,0.809,157190.81,105034.50,9092.90,0.546,47.33,27.44,17.29,12.09,1.05,41.154,,,,,,
13-Jul-20 14:00,40,LCA-3005,sep-movil-r1,1464.0,57.50,1334.60,36.09,0.809,157520.40,111597.85,9029.70,0.549,48.68,27.69,17.44,13.72,1.05,44.024,,,,,,
13-Jul-20 15:00,40,LCA-3005,sep-movil-r1,,,1335.56,35.76,0.809,157865.15,118175.57,8649.62,0.546,48.90,28.97,18.25,11.68,1.05,39.023,,,,,,
13-Jul-20 16:00,40,LCA-3005,sep-movil-r1,1466.0,57.65,1335.08,37.56,0.809,156646.19,124702.49,8288.16,0.547,49.70,30.00,18.90,14.03,1.05,42.606,,,,,,
13-Jul-20 17:00,40,LCA-3005,sep-movil-r1,,,1334.71,38.81,0.809,157396.92,131260.70,7915.08,0.542,50.01,28.39,19.89,12.68,1.05,38.937,,,,,,
13-Jul-20 18:00,40,LCA-3005,sep-movil-r1,1463.0,56.79,1334.16,37.84,0.809,156979.21,137801.50,8497.07,0.544,49.15,26.15,18.47,15.07,1.05,44.925,,,,,,
13-Jul-20 19:00,40,LCA-3005,sep-movil-r1,,,1332.68,37.10,0.809,158466.33,144404.26,8849.16,0.550,48.29,25.25,17.91,13.41,1.05,42.820,,,,,,
13-Jul-20 20:00,40,LCA-3005,sep-movil-r1,1461.0,56.39,1334.74,36.50,0.809,158745.77,151018.67,9033.20,0.554,47.50,24.72,17.57,12.95,1.05,42.426,,,,,,
13-Jul-20 21:00,40,LCA-3005,sep-movil-r1,,,1334.66,34.41,0.809,158761.33,157633.73,9096.04,0.556,45.89,24.53,17.45,13.21,1.05,43.080,,,,,,
11-Aug-20 18:00,30,LCA-3001,sep-movil-r2,1429.3,46.52,1350.87,23.63,-,0.00,0.00,0.00,0.620,19.83,0.19,0.12,10.23,0.99,98.853,,,,,,
11-Aug-20 19:00,30,LCA-3001,sep-movil-r2,1424.9,46.54,1346.57,24.42,-,9796.74,408.20,8763.78,0.620,20.92,1.79,1.12,29.46,1.01,96.344,,,,,,
11-Aug-20 20:00,30,LCA-3001,sep-movil-r2,1428.2,46.60,1349.71,23.51,-,14448.73,1010.23,115681.09,0.620,16.16,0.20,0.12,17.83,0.83,99.304,,,,,,
11-Aug-20 21:00,30,LCA-3001,sep-movil-r2,1424.6,46.91,1350.94,23.23,-,3965.17,1175.44,413.36,0.620,13.05,15.36,9.59,2.30,0.87,19.340,,,,,,
11-Aug-20 22:00,30,LCA-3001,sep-movil-r2,1424.1,47.01,1345.23,23.22,-,1504.90,1238.15,294.23,0.619,12.47,8.19,5.11,1.21,1.06,19.131,,,,,,
11-Aug-20 23:00,30,LCA-3001,sep-movil-r2,1428.2,47.17,1349.69,24.86,-,0.00,1238.15,0.00,0.620,12.13,7.04,4.40,4.97,1.06,53.061,,,,,,
12-Aug-20 0:00,30,LCA-3001,sep-movil-r2,1428.7,47.49,1346.64,25.38,-,94.60,1242.09,34.04,0.619,12.19,4.45,2.78,4.83,1.06,63.477,,,,,,
12-Aug-20 1:00,30,LCA-3001,sep-movil-r2,1427.7,47.97,1347.86,26.73,-,0.00,1242.09,0.00,0.628,12.13,4.65,2.90,2.02,1.07,41.024,,,,,,
12-Aug-20 2:00,30,LCA-3001,sep-movil-r2,1431.5,48.11,1333.60,25.19,-,13517.35,1805.31,3279.52,0.662,11.77,6.60,4.12,3.79,1.06,47.903,,,,,,
12-Aug-20 3:00,30,LCA-3001,sep-movil-r2,1430.6,48.21,1336.83,25.82,-,1675.19,1875.11,900.14,0.642,11.40,2.98,1.86,0.00,1.07,-,,,,,,
12-Aug-20 4:00,30,LCA-3001,sep-movil-r2,1435.3,48.35,1341.63,27.51,-,43033.50,3668.17,11132.14,0.640,11.30,6.19,3.87,0.00,1.07,-,,,,,,
12-Aug-20 5:00,30,LCA-3001,sep-movil-r2,1425.8,48.52,1336.82,25.79,-,65399.61,6393.16,11648.72,0.665,11.27,8.99,5.61,4.52,1.07,44.601,,,,,,
12-Aug-20 6:00,30,LCA-3001,sep-movil-r2,1427.1,48.74,1346.14,28.70,-,51425.15,8535.87,5146.57,0.619,11.47,16.00,9.99,4.41,1.05,30.621,,,,,,
12-Aug-20 7:00,30,LCA-3001,sep-movil-r2,1423.8,49.11,1299.63,26.24,-,7989.49,8868.77,7107.38,0.619,11.39,1.80,1.12,11.49,1.06,91.088,,,,,,
12-Aug-20 8:00,30,LCA-3001,sep-movil-r2,1422.7,49.20,1305.35,23.23,-,56280.21,11213.78,60891.50,0.619,11.56,1.48,0.92,4.40,1.07,82.640,,,,,,
12-Aug-20 9:00,30,LCA-3001,sep-movil-r2,1423.9,49.80,1345.75,27.24,-,0.00,11213.78,0.00,0.619,12.03,0.04,0.02,4.58,1.06,99.458,,,,,,
12-Aug-20 10:00,30,LCA-3001,sep-movil-r2,1424.3,50.71,1350.01,27.82,-,276.59,11225.30,790.88,0.619,12.81,0.56,0.35,7.35,1.07,95.458,,,,,,
12-Aug-20 11:00,30,LCA-3001,sep-movil-r2,1425.6,50.16,1363.75,29.31,-,6960.45,11515.32,794.97,0.664,23.82,14.02,8.76,7.14,1.06,44.918,,,,,,
12-Aug-20 12:00,30,LCA-3001,sep-movil-r2,1431.1,49.22,1366.45,29.42,-,3791.58,11673.30,1817.76,0.561,28.22,3.34,2.09,53.38,0.84,96.239,,,,,,
12-Aug-20 13:00,30,LCA-3001,sep-movil-r2,1430.5,50.37,1365.52,29.81,-,7.14,11673.60,0.39,0.551,34.46,29.35,18.33,12.84,1.02,41.194,,,,,,
12-Aug-20 14:00,30,LCA-3001,sep-movil-r2,1429.1,50.91,1366.45,30.29,-,107.80,11678.09,8.53,0.551,37.86,20.23,12.63,12.84,1.02,50.405,,,,,,
12-Aug-20 15:00,30,LCA-3001,sep-movil-r2,1429.7,51.14,1365.52,33.04,-,2528.18,11783.43,159.70,0.551,42.98,25.35,15.83,9.00,1.02,36.245,,,,,,
12-Aug-20 16:00,30,LCA-3001,sep-movil-r2,1427.7,50.78,1366.77,31.63,-,5.68,11783.67,0.22,0.551,42.66,40.93,25.56,8.04,1.02,23.928,,,,,,
12-Aug-20 17:00,30,LCA-3001,sep-movil-r2,1425.6,48.23,1359.07,27.38,-,0.00,11783.67,0.00,0.551,41.28,11.16,6.97,7.49,1.02,51.800,,,,,,
12-Aug-20 18:00,30,LCA-3001,sep-movil-r2,1457.3,47.20,1353.19,21.80,-,2.97,11783.79,0.29,0.551,33.53,16.37,10.22,14.68,1.02,58.948,,,,,,
12-Aug-20 19:00,30,LCA-3001,sep-movil-r2,1426.0,46.30,1355.95,23.12,-,0.00,11783.79,0.00,1.551,37.42,19.16,11.97,6.67,1.02,35.792,,,,,,
12-Aug-20 20:00,30,LCA-3001,sep-movil-r2,1428.1,46.20,1358.73,13.18,-,150.34,11790.06,15.68,2.551,17.60,15.35,9.59,9.26,1.02,49.135,,,,,,
12-Aug-20 21:00,30,LCA-3001,sep-movil-r2,1428.2,45.20,1361.63,10.44,-,193.21,11798.11,15.21,3.551,11.29,20.34,12.70,10.30,1.02,44.778,,,,,,
12-Aug-20 22:00,30,LCA-3001,sep-movil-r2,1429.2,46.90,1364.24,10.17,-,2.94,11798.23,0.23,4.551,10.92,20.50,12.80,9.55,1.02,42.725,,,,,,
12-Aug-20 23:00,30,LCA-3001,sep-movil-r2,1429.0,47.60,1366.49,15.23,-,175.13,11805.53,12.18,5.551,22.11,23.03,14.38,9.90,1.02,40.770,,,,,,
13-Aug-20 0:00,30,LCA-3001,sep-movil-r2,1432.2,48.50,1369.64,26.76,-,0.00,11805.53,0.00,6.551,38.41,21.16,13.21,11.22,1062.00,45.919,,,,,,
13-Aug-20 1:00,30,LCA-3001,sep-movil-r2,1427.0,49.00,1366.21,27.35,-,0.00,11805.53,0.00,7.551,38.18,17.02,10.63,10.86,1062.00,50.537,,,,,,
13-Aug-20 2:00,30,LCA-3001,sep-movil-r2,1430.1,48.20,1365.25,27.87,-,0.00,11805.53,0.00,8.551,40.85,21.02,13.13,10.44,1062.00,44.299,,,,,,
13-Aug-20 3:00,30,LCA-3001,sep-movil-r2,1426.5,48.50,1363.71,24.07,-,0.00,11805.53,0.00,9.551,38.56,22.45,14.02,9.57,1062.00,40.568,,,,,,
13-Aug-20 4:00,30,LCA-3001,sep-movil-r2,1428.6,49.30,1362.81,26.20,-,0.00,11805.53,0.00,10.551,40.12,24.22,15.13,10.21,1062.00,40.299,,,,,,
13-Aug-20 5:00,30,LCA-3001,sep-movil-r2,1425.7,47.90,1359.63,25.61,-,0.00,11805.53,0.00,11.551,40.01,22.62,14.13,10.17,1062.00,41.858,,,,,,
13-Aug-20 6:00,30,LCA-3001,sep-movil-r2,1427.4,48.20,1357.21,23.47,-,0.00,11805.53,0.00,0.569,38.41,22.01,13.75,9.37,1063.00,40.536,,,,,,
13-Aug-20 7:00,30,LCA-3001,sep-movil-r2,1431.2,48.40,1354.26,20.82,-,0.00,11805.53,0.00,0.565,36.09,23.42,14.63,9.10,1.06,38.355,,,,,,
13-Aug-20 8:00,30,LCA-3001,sep-movil-r2,1432.7,49.20,1361.81,20.63,-,0.00,11805.53,0.00,0.587,35.55,19.82,12.38,10.00,1.06,44.687,,,,,,
13-Aug-20 9:00,30,LCA-3001,sep-movil-r2,1424.1,50.10,1364.29,20.34,-,0.00,11805.53,0.00,0.571,36.99,23.68,14.79,10.32,1.06,41.102,,,,,,
13-Aug-20 10:00,30,LCA-3001,sep-movil-r2,1426.2,50.70,1275.65,18.45,-,0.00,11805.53,0.00,0.561,36.72,16.57,10.35,8.91,1.07,46.266,,,,,,
13-Aug-20 11:00,30,LCA-3001,sep-movil-r2,1429.6,51.70,1345.11,15.72,-,229.88,11815.11,17.10,0.555,28.63,21.53,13.45,7.73,1.07,36.504,,,,,,
13-Aug-20 12:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 13:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 14:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 15:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 16:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 17:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 18:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 19:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 20:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 21:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 22:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
13-Aug-20 23:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
14-Aug-20 0:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
14-Aug-20 1:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
14-Aug-20 2:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
14-Aug-20 3:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
14-Aug-20 4:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
14-Aug-20 5:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
14-Aug-20 6:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
25-Aug-20 7:00,-,LCA-3001,sep-movil-r2,-,-,-,-,-,0.00,11815.11,0,-,-,0.00,0.00,0.00,-,-,,,,,,
